278 1547795040 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795041 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795042 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795043 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795044 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795045 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795046 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795047 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795048 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795049 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795050 10.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795051 10.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795052 10.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795053 10.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795054 10.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795055 5.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795056 5.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795057 5.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795058 5.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795059 5.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795060 8.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795061 8.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795062 8.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795063 8.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795064 8.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795065 10.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795066 10.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795067 10.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795068 10.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795069 10.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795070 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795071 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795072 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795073 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795074 7.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795075 8.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795076 8.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795077 8.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795078 8.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795079 8.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795080 7.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795081 7.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795082 7.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795083 7.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795084 7.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795085 9.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795086 9.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795087 9.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795088 9.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795089 9.000000 -1.000000 -101.000000 0.000000 0.000000
278 1547795090 5.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795091 5.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795092 5.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795093 5.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795094 5.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795095 8.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795096 8.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795097 8.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795098 8.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795099 8.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795100 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795101 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795102 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795103 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795104 5.600000 -1.000000 -101.000000 0.000000 0.000000
278 1547795105 10.400000 -1.000000 -101.000000 0.000000 0.000000
278 1547795106 10.400000 -1.000000 -101.000000 0.000000 0.000000
278 1547795107 10.400000 -1.000000 -101.000000 0.000000 0.000000
278 1547795108 10.400000 -1.000000 -101.000000 0.000000 0.000000
278 1547795109 10.400000 -1.000000 -101.000000 0.000000 0.000000
278 1547795110 9.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795111 9.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795112 9.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795113 9.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795114 9.200000 -1.000000 -101.000000 0.000000 0.000000
278 1547795115 9.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795116 9.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795117 9.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795118 9.800000 -1.000000 -101.000000 0.000000 0.000000
278 1547795119 9.800000 -1.000000 -101.000000 0.000000 0.000000
