40265,/service/album/share_operation.jsp?act=share_plat,保存分享平台,2,,,,,,,,,,,,,,,
39272,/service/account/user_info_operation.jsp,用户信息操作,2,,,,,,,,,,,,,,,
32958,/service/album/album_theme_tag_operation.jsp?act=get_tags_except,获取所有标签(不包含无商品的标签和无标签的分组),2,,,,,,,,,,,,,,,
32792,/service/album/get_album_themes_list.jsp?act=owner,我的动态,2,,,,,,,,,,,,,,,
31007,/service/album/album_mark_operation.jsp,获取相册水印,2,,,,,,,,,,,,,,,
29317,/service/jsapi_service.jsp?act=get_config,之前的配置信息,2,,,,,,,,,,,,,,,
21880,/service/sys/sys_config.jsp,获取配置信息,2,,,,,,,,,,,,,,,
21196,/service/album/album_theme_operation.jsp?act=get_markcode,获取水印编码,2,,,,,,,,,,,,,,,
19334,/service/album/get_album_list.jsp?act=attention,关注列表,2,,,,,,,,,,,,,,,
18930,/service/album/album_theme_operation.jsp?act=app_hold_theme_only,保存上家商品,2,,,,,,,,,,,,,,,
14203,/service/sys/album_notify.jsp?act=get_last_notify,是否为预发布用户,2,,,,,,,,,,,,,,,
13758,/service/account/get_develop_status.jsp,苹果通用链接,2,,,,,,,,,,,,,,,
11026,/service/app_update.jsp,获取水印,2,,,,,,,,,,,,,,,
1511294,/service/album/get_album_data.jsp,小红点,3,,,,,,,,,,,,,,,
76937,/static/index.html,首页,3,,,,,,,,,,,,,,,
75300,/service/album/get_album_themes_list.jsp?act=single_album,获取相册信息,3,,,,,,,,,,,,,,,
67863,/service/get_qiuniu_token.jsp,获取七牛token,3,,,,,,,,,,,,,,,
59001,/service/album/get_album_themes_list.jsp?act=local_img,获取本地图片,3,,,,,,,,,,,,,,,
44669,/service/album/album_theme_operation.jsp?act=save_theme,保存商品,3,,,,,,,,,,,,,,,
37088,/service/account/user_info_operation.jsp?act=get_vip_object,获取vip信息,3,,,,,,,,,,,,,,,
35434,/service/album/album_operation.jsp?act=get_shop_minicode,获取相册小程序码,3,,,,,,,,,,,,,,,
31385,/service/album/get_album_themes_list.jsp?act=single_item,获取商品信息,3,,,,,,,,,,,,,,,
30371,/service/sys/sys_config.jsp?act=get_android_config,获取安卓配置,3,,,,,,,,,,,,,,,
27691,/service/account/user_info_operation.jsp,用户信息操作,3,,,,,,,,,,,,,,,
27058,/service/album/share_operation.jsp?act=share_plat,保存分享平台,3,,,,,,,,,,,,,,,
21884,/service/album/album_mark_operation.jsp,获取相册水印,3,,,,,,,,,,,,,,,
20303,/service/album/album_theme_tag_operation.jsp?act=get_tags_except,获取所有标签(不包含无商品的标签和无标签的分组),3,,,,,,,,,,,,,,,
18865,/service/album/get_album_themes_list.jsp?act=owner,我的动态,3,,,,,,,,,,,,,,,
18063,/service/jsapi_service.jsp?act=get_config,之前的配置信息,3,,,,,,,,,,,,,,,
15073,/service/sys/sys_config.jsp,获取配置信息,3,,,,,,,,,,,,,,,
12771,/service/album/album_theme_operation.jsp?act=get_markcode,获取水印编码,3,,,,,,,,,,,,,,,
12252,/service/album/album_theme_operation.jsp?act=app_hold_theme_only,保存上家商品,3,,,,,,,,,,,,,,,
11210,/service/album/get_album_list.jsp?act=attention,关注列表,3,,,,,,,,,,,,,,,
8068,/service/sys/album_notify.jsp?act=get_last_notify,是否为预发布用户,3,,,,,,,,,,,,,,,
7981,/service/account/get_develop_status.jsp,修改相册图片,3,,,,,,,,,,,,,,,
6602,/service/album/album_theme_operation.jsp?act=update_img,提示app是否需要更新,3,,,,,,,,,,,,,,,
1233141,/service/album/get_album_data.jsp,小红点,4,,,,,,,,,,,,,,,
52143,/service/album/get_album_themes_list.jsp?act=single_album,获取相册信息,4,,,,,,,,,,,,,,,
50964,/static/index.html,首页,4,,,,,,,,,,,,,,,
45582,/service/get_qiuniu_token.jsp,获取七牛token,4,,,,,,,,,,,,,,,
41753,/service/album/get_album_themes_list.jsp?act=local_img,获取本地图片,4,,,,,,,,,,,,,,,
30485,/service/album/album_theme_operation.jsp?act=save_theme,保存商品,4,,,,,,,,,,,,,,,
25893,/service/account/user_info_operation.jsp?act=get_vip_object,获取vip信息,4,,,,,,,,,,,,,,,
25515,/service/album/album_operation.jsp?act=get_shop_minicode,获取相册小程序码,4,,,,,,,,,,,,,,,
22058,/service/sys/sys_config.jsp?act=get_android_config,获取安卓配置,4,,,,,,,,,,,,,,,
20449,/service/album/share_operation.jsp?act=share_plat,保存分享平台,4,,,,,,,,,,,,,,,
19928,/service/album/get_album_themes_list.jsp?act=single_item,获取商品信息,4,,,,,,,,,,,,,,,
18373,/service/account/user_info_operation.jsp,用户信息操作,4,,,,,,,,,,,,,,,
15457,/service/album/album_mark_operation.jsp,获取相册水印,4,,,,,,,,,,,,,,,
14073,/service/album/album_theme_tag_operation.jsp?act=get_tags_except,获取所有标签(不包含无商品的标签和无标签的分组),4,,,,,,,,,,,,,,,
12577,/service/album/get_album_themes_list.jsp?act=owner,我的动态,4,,,,,,,,,,,,,,,
12390,/service/jsapi_service.jsp?act=get_config,之前的配置信息,4,,,,,,,,,,,,,,,
10010,/service/sys/sys_config.jsp,获取配置信息,4,,,,,,,,,,,,,,,
9283,/service/album/album_theme_operation.jsp?act=get_markcode,获取水印编码,4,,,,,,,,,,,,,,,
8288,/service/album/album_theme_operation.jsp?act=app_hold_theme_only,保存上家商品,4,,,,,,,,,,,,,,,
7434,/service/album/get_album_list.jsp?act=attention,关注列表,4,,,,,,,,,,,,,,,
5323,/service/sys/album_notify.jsp?act=get_last_notify,是否为预发布用户,4,,,,,,,,,,,,,,,
5313,/service/account/get_develop_status.jsp,${requestUrlSrc_23},4,,,,,,,,,,,,,,,
1046848,/service/album/get_album_data.jsp,小红点,5,,,,,,,,,,,,,,,
39622,/service/album/get_album_themes_list.jsp?act=single_album,获取相册信息,5,,,,,,,,,,,,,,,
35080,/static/index.html,首页,5,,,,,,,,,,,,,,,
33427,/service/album/get_album_themes_list.jsp?act=local_img,获取本地图片,5,,,,,,,,,,,,,,,
33418,/service/get_qiuniu_token.jsp,获取七牛token,5,,,,,,,,,,,,,,,
22333,/service/album/album_theme_operation.jsp?act=save_theme,保存商品,5,,,,,,,,,,,,,,,
21014,/service/account/user_info_operation.jsp?act=get_vip_object,获取vip信息,5,,,,,,,,,,,,,,,
20337,/service/album/album_operation.jsp?act=get_shop_minicode,获取相册小程序码,5,,,,,,,,,,,,,,,
17228,/service/sys/sys_config.jsp?act=get_android_config,获取安卓配置,5,,,,,,,,,,,,,,,
16897,/service/album/share_operation.jsp?act=share_plat,保存分享平台,5,,,,,,,,,,,,,,,
14708,/service/album/get_album_themes_list.jsp?act=single_item,获取商品信息,5,,,,,,,,,,,,,,,
12682,/service/account/user_info_operation.jsp,用户信息操作,5,,,,,,,,,,,,,,,
10581,/service/album/album_theme_tag_operation.jsp?act=get_tags_except,获取所有标签(不包含无商品的标签和无标签的分组),5,,,,,,,,,,,,,,,
10316,/service/album/album_mark_operation.jsp,获取相册水印,5,,,,,,,,,,,,,,,
9474,/service/jsapi_service.jsp?act=get_config,之前的配置信息,5,,,,,,,,,,,,,,,
9293,/service/album/get_album_themes_list.jsp?act=owner,我的动态,5,,,,,,,,,,,,,,,
7451,/service/album/album_theme_operation.jsp?act=get_markcode,获取水印编码,5,,,,,,,,,,,,,,,
6960,/service/album/album_theme_operation.jsp?act=app_hold_theme_only,保存上家商品,5,,,,,,,,,,,,,,,
6580,/service/sys/sys_config.jsp,获取配置信息,5,,,,,,,,,,,,,,,
5924,/service/album/get_album_list.jsp?act=attention,关注列表,5,,,,,,,,,,,,,,,
983542,/service/album/get_album_data.jsp,小红点,6,,,,,,,,,,,,,,,
37791,/service/album/get_album_themes_list.jsp?act=local_img,获取本地图片,6,,,,,,,,,,,,,,,
36313,/service/album/get_album_themes_list.jsp?act=single_album,获取相册信息,6,,,,,,,,,,,,,,,
34946,/static/index.html,首页,6,,,,,,,,,,,,,,,
33007,/service/get_qiuniu_token.jsp,获取七牛token,6,,,,,,,,,,,,,,,
23653,/service/account/user_info_operation.jsp?act=get_vip_object,获取vip信息,6,,,,,,,,,,,,,,,
23194,/service/album/album_operation.jsp?act=get_shop_minicode,获取相册小程序码,6,,,,,,,,,,,,,,,
20395,/service/album/album_theme_operation.jsp?act=save_theme,保存商品,6,,,,,,,,,,,,,,,
19299,/service/sys/sys_config.jsp?act=get_android_config,获取安卓配置,6,,,,,,,,,,,,,,,
19004,/service/album/share_operation.jsp?act=share_plat,保存分享平台,6,,,,,,,,,,,,,,,
14101,/service/album/get_album_themes_list.jsp?act=single_item,获取商品信息,6,,,,,,,,,,,,,,,
