82 1547799657 1.200000 -1.000000 1.200000 1.200000 0.000000
82 1547799656 1.200000 -1.000000 1.200000 1.200000 0.000000
82 1547799655 1.200000 -1.000000 1.200000 1.200000 0.000000
82 1547799654 1.200000 -1.000000 1.200000 1.200000 0.000000
82 1547799653 1.200000 -1.000000 1.200000 1.200000 0.000000
85 1547799657 1.200000 -1.000000 1.200000 1.200000 0.000000
85 1547799656 1.200000 -1.000000 1.200000 1.200000 0.000000
85 1547799655 1.200000 -1.000000 1.200000 1.200000 0.000000
85 1547799654 1.200000 -1.000000 1.200000 1.200000 0.000000
85 1547799653 1.200000 -1.000000 1.200000 1.200000 0.000000
