21 1544611987 4334.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544611988 4334.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544611989 4334.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544611990 4334.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544611991 4334.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544611992 37264.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544611993 37264.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544611994 37264.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544611995 37264.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544611996 37264.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544611997 2931.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544611998 2931.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544611999 2931.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612000 2931.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612001 2931.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612002 35450.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612003 35450.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612004 35450.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612005 35450.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612006 35450.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612007 18518.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612008 18518.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612009 18518.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612010 18518.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612011 18518.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612012 18041.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612013 18041.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612014 18041.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612015 18041.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612016 18041.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612017 36363.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612018 36363.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612019 36363.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612020 36363.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612021 36363.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612022 9873.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612023 9873.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612024 9873.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612025 9873.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612026 9873.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612027 31211.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612028 31211.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612029 31211.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612030 31211.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612031 31211.600000 -1.000000 -101.000000 0.000000 0.000000
21 1544612032 44214.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612033 44214.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612034 44214.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612035 44214.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612036 44214.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612037 12753.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612038 12753.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612039 12753.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612040 12753.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612041 12753.400000 -1.000000 -101.000000 0.000000 0.000000
21 1544612042 24876.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612043 24876.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612044 24876.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612045 24876.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612046 24876.200000 -1.000000 -101.000000 0.000000 0.000000
21 1544612047 24576.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612048 24576.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612049 24576.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612050 24576.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612051 24576.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612052 10752.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612053 10752.000000 -1.000000 -101.000000 0.000000 0.000000
21 1544612054 10752.000000 -1.000000 -101.000000 0.000000 0.000000
